ID,Name,Sub-parts,Description,Cluster,Sub-cluster,Crossover,Characters,Content URL,Size,Connections,SSD Folder,SSD Root,Final X,Final Y,Final Z
300,The Woman in the Shadows,The Uncomfortable Truth / The First Glimpses / Silent Judgment,"A smirking figure in yellow Crocs keeps materializing in mirrors and static around a younger PILOT, always watching, always silently judging, never explaining.",spider lilyverse,flecks of gold,,Reincarnated PILOT; older PILOT/SHADOW WOMAN,,3,,spider lilyverse/flecks of gold -- the flame rekindled,the woman in the shadows,779.41,-394.3,-241.58
262,Too Young to Clock Out Good,P1 / P2,"PILOT drags SANTOS back from a dangerous near-miss, and years later SANTOS is still trying to say thank you to a name nobody on the ship will say out loud -- right up until she has to listen to PILOT's last black-box recording instead.",spider lilyverse,palo santo,,PILOT; SANTOS,,2,,spider lilyverse/flecks of gold -- the flame rekindled/PALO SANTO,too young to die good,698.57,-451.61,-240.07
89,Who and What Is DONOR,v1 / v2 / v3,PILOT builds an entire case that DONOR is an eldritch anomaly warping cameras and printouts around herself. DONOR's defense: she pays taxes.,spider lilyverse,flecks of gold,,PILOT; DONOR,,3,,spider lilyverse/flecks of gold -- the flame rekindled,who and what the fuck is donor,564.43,-377.49,-298.03
382,Who and What Remains,Like Moths to a Flame / Dare to Remember / Muscle Memory,"A woman keeps catching flickers of a braver, sharper self in mirrors, coffee, and stance.",spider lilyverse,flecks of gold,,PILOT,,3,,spider lilyverse/flecks of gold -- the flame rekindled,who and what remains,649.73,-447.87,-329.39
720,[MANGA] Daily Checklist,,"A carefully documented school day runs through schedules, safe lunches, social reviews and the nightly promise to try again tomorrow.",the 43,,86,Little squirt,,1,84,the 43/_manga,Daily Checklist,1234.01,-283.56,-437.77
721,[MANGA] Garden Field Trip,,A sunny field trip becomes a search for tiny garden residents and a practical lesson about how even paradise maintains its ecosystem.,the 43,,86,The Adult; Little squirt,,1,188,the 43/_manga,Garden Field Trip,1005.2,-329.28,-390.5
717,[MANGA] Longitudinal Study,,"An observer compares the same quiet, notebook-carrying girl across several worlds and wonders whether changing the setting ever changes what matters.",the 43,,86,The Adult; Little squirt (Cenotaph); Kaie Taniya (canon),,3,"188, 397, 1",the 43/_manga,Longitudinal Study,1237.14,-277.14,-384.74
722,[MANGA] Orca On Duty,,"Eight field snapshots follow Squirt through coffee barter, repairs, terrain sketches, roll call and a well-earned nap with her orca companion.",the 43,,86,Little squirt (Cenotaph); Shinei Nouzen (canon); Raiden Shuga (canon); Theoto Rikka (canon); Anju Emma (canon); Kurena Kukumila (canon),,1,"131, 460",the 43/_manga,Orca On Duty,1252.3,-224.55,-367.98
719,[MANGA] Ponytail Practice,,"Squirt attempts Kaie's high ponytail, accepts a little expert assistance and discovers that the style suits her after all.",the 43,,86,Little squirt; Kaie Taniya (canon),,1,"56, 131",the 43/_manga,Ponytail Practice,1098.77,-332.77,-450.41
718,[MANGA] Unexpected Broadcast,,"An unexpected field broadcast reaches the squad, followed by a gentler fourth-wall visit involving cocoa, borrowed facilities and an orca plush.",the 43,,86,Little squirt (Cenotaph); the Adult; Shinei Nouzen (canon); Kaie Taniya (canon); Raiden Shuga (canon); Theoto Rikka (canon); Anju Emma (canon); Kurena Kukumila (canon),,2,"55, 460, 357",the 43/_manga,Unexpected Broadcast,1324.39,-201.88,-307.87
723,[META] She Has a Reason. It's Not a Good One.,,"A confession, several genres late.",the 43,director's commentary,86,The Adult; little squirt (Cenotaph),,1,,the 43,SECRET INTRO - digging deeper,1287.34,-200.72,-343.7
724,[META] The Age She Keeps Going Back To,,"A very specific number, and why it won't budge.",the 43,director's commentary,86,The Adult; little squirt,,1,,the 43,SECRET INTRO - age 14,1269.72,-267.14,-389.11
725,[META] The Fine Print on a Power She Never Asked For,p1 / p2 / p3 / p4 / p5 / p6,"Fourteen laws, one increasingly stressed teenager, and zero customer support.",the 43,director's commentary,86,Little squirt (Cenotaph); Kaie Taniya (Kirschblüte) (canon); Lecca Lin (canon); Haruto Keats (canon); Kariya Rohga (canon),,6,,the 43/interference,AUTHOR NOTES,1219.66,-287.17,-480.76
758,"[META] The Formula, Written Down",,"A one-page process document for a machine that turns one person into several, and asks which version deserved better.",the 43,director's commentary,86,The Adult; little squirt,,1,,the 43,META INTRO,1003.53,-256.05,-380.54
739,[META] Two Pitches Nobody Asked For,p1 / p2,"Two alternate proposals for the same underlying question, neither one adopted.",the 43,director's commentary,86,Shinei Nouzen (canon); Raiden Shuga (canon); Kaie Taniya (canon); Anju Emma (canon); Daiya Irma (canon); Theoto Rikka (canon); Kurena Kukumila (canon); Vladilena Milizé (canon),,2,,the 43,OPERATION,1344.0,-335.79,-448.16
760,A Traditional Orienta Dish,,Two girls try to reconstruct an entire vanished culture from one shape nobody can agree on.,the 43,cenotaph,86,little squirt; Kaie Taniya (canon); the Adult,,1,,the 43,a traditional orienta dish,1260.05,-316.79,-449.57
55,Black Sheep,p1 / p2 / p3,"An old work badge, tracked down.",the 43,,86,Kaie Taniya (canon); Theoto Rikka (canon); Raiden Shuga (canon); Anju Emma (canon); Kurena Kukumila (canon); Shinei Nouzen (canon); little squirt,,3,,the 43,black sheep,1247.84,-278.82,-332.52
460,Cenotaph,p1 / p2 / p3 / p4 / p5,"A performance review, replayed frame by frame, that eventually asks harder questions about the reviewer than the reviewed.",the 43,,86,little squirt (Cenotaph); Kaie Taniya (canon); Shinei Nouzen (canon); the Adult; Vladilena Milizé (canon),,5,,the 43/cenotaph,cenotaph,1079.23,-284.58,-482.3
740,Field Inventory,,"A very thorough scouting report, filed without commentary.",the 43,,86,Kaie Taniya (Kirschblüte) (canon),,1,,the 43,scouting in the legion wilderness,999.51,-290.05,-431.96
741,Filed Under Coincidence,p1 / p2 / p3,"Three separate incident reports, each one technically explainable.",the 43,coincidence,86,Lecca Lin (canon); Kaie Taniya (canon); Daiya Irma (canon); Shinei Nouzen (canon); Anju Emma (canon); Theoto Rikka (canon); Raiden Shuga (canon),,3,,the 43/coincidence,SIGNAL STILL ACTIVE,1073.83,-320.63,-453.6
357,Interferences,Interference / Another Interference,"Two uninvited radio interruptions, back to back.",the 43,this may be healthier,86,The Protagonist; Lecca Lin (canon); Kaie Taniya (canon); Shinei Nouzen (canon); Raiden Shuga (canon); Theoto Rikka (canon); Anju Emma (canon); Kurena Kukumila (canon); Vladilena Milizé (canon); Daiya Irma (canon),https://inpoppyfields.tumblr.com/tagged/the%2043%20-%20interference/chrono,2,,the 43/interference,interference 1,948.21,293.19,359.66
742,INTRO to The 43,,A field guide for anyone just now clocking in.,the 43,,86,The Adult; little squirt,,1,,the 43,OFFICIAL INTRO,1271.31,-232.02,-369.95
397,Lil Processor,v1 / v2 / v3 / v4 / v5 / v6 / v7 / v8 / v9,"The same exit interview, held nine separate times until it finally sounds right.",the 43,,86,The Protagonist (Cenotaph); Shinei Nouzen (canon); Raiden Shuga (canon); Anju Emma (canon); Theoto Rikka (canon); Kurena Kukumila (canon); Vladilena Milizé (canon); Mara Venn (Finch),,9,,the 43,lil processor,1150.63,-265.17,-411.58
131,Lil Roommate,p1 / p2 / p3 / p4 / p5 / p6 / p7 / p8 / p9 / p10,"An accidental roster mix-up, a mid-meeting bathroom break, some HR paperwork nobody signed up for, and a closing shift nobody clocked out of.",the 43,,86,Raiden Shuga (canon); Theoto Rikka (canon); Shinei Nouzen (Undertaker) (canon); Cenotaph/little squirt; Kaie Taniya (canon); the Adult; Anju Emma (canon); Kurena Kukumila (canon); the Author,https://inpoppyfields.tumblr.com/tagged/lil%20roommate/chrono,10,,the 43,lil roommate,1045.0,221.88,389.86
1,Lil Shepherd,p0 / p1 / p2,"A very demanding new IT role, with feelings.",the 43,,86,Little squirt (Cenotaph / MNEMOSYNE / Verschlimmbesserin); Kiriya Nouzen (Pale Rider) (canon); Shourei Nouzen (Dullahan) (canon); Eijyu Nunat (Stormrounder) (canon); Zelene Birkenbaum (Mistress) (canon); Shana Aya (canon); Václav Milizé (No Face) (canon); the Adult; lil squirt; Kaie Taniya (canon); Marcel Voss; Raiden Shuga (canon); Shinei Nouzen (canon); Theoto Rikka (canon); Anju Emma (canon),,3,,the 43,lil shepherd,1344.0,-206.73,-338.11
56,Lil Sis,p0 / p1,"An old sibling falling-out, rerun on a loop.",the 43,,86,The Adult; little squirt; Mina Siroca (canon); Kaie Taniya (canon); Shinei Nouzen (canon); Raiden Shuga (canon); Theoto Rikka (canon),,2,,the 43,lil sis,1193.22,-370.62,-419.81
84,Operation High School,p0 / p1,"Umbrella drama. The Adult finds it deeply, personally offensive.",the 43,,86,The Adult; Shinei Nouzen (canon); Raiden Shuga (canon); Anju Emma (canon); Kurena Kukumila (canon); Vladilena Milizé (canon); Theoto Rikka (canon); little squirt; Daiya Irma (canon),,2,,the 43,operation high school,1052.57,-270.05,-452.47
188,The Adult,Intro / Dev Environment / Night Reading / Honor,"Old training footage, rewatched like a fitness tape.",the 43,,86,The Adult; Alice Araish (canon); Shinei Nouzen (canon); little squirt; Raiden Shuga (canon); Theoto Rikka (canon); Kurena Kukumila (canon),,4,,the 43,the adult,1344.0,-225.98,-450.97
759,The Triangle Remembers the Circle,,"A beach, a hoodie, and an argument about geometry that turns out to matter more than anyone involved could have guessed.",the 43,cenotaph,86,little squirt; The Adult; Kaie Taniya (canon); Raiden Shuga (canon); Theoto Rikka (canon),,1,,the 43,The Triangle Remembers the Circle,1344.0,-304.61,-405.35
90,INTRO to Things to Do in DC [1],P1 / P2 / P3 / P4 / Despite Everything You Are Still in a Very Important Place / The Engines Know We Are in a Very Important Place - Other Places / The Engines Know We Are in a Very Important Place - Why DC,"PILOT and her fellow DC twentysomethings commute past monuments built for heroes, unaware they used to be some -- DONOR isn't telling -- while the quiet, unglamorous public servants nearby keep doing something real underneath the outrage circus.",things to do in dc,,,PILOT; DONOR,https://inpoppyfields.tumblr.com/post/809295298054766592/things-to-do-in-dc-intro,7,,things to do in dc,INTRO,1112.06,13.6,190.32
641,INTRO to Things to Do in DC [2],,,things to do in dc,,,DONOR; PILOT; UNIT,https://inpoppyfields.tumblr.com/post/809302780696281088/in-another-world-aka-ours-intro,1,,,,893.56,-18.35,60.93
640,INTRO to Things to Do in DC [3],,,things to do in dc,,,DONOR; PILOT; UNIT,https://inpoppyfields.tumblr.com/post/809302845060988928/in-another-world-aka-ours-intro-addendum,1,,,,913.58,12.88,124.05
470,INTRO to Things to Do in DC [4],,"A cohort of parallel-universe PILOTs -- all brilliant, all culturally fluent, all catastrophically bad at Mandarin verb tenses -- converges under one exhausted linguist who alone can translate the chaos.",things to do in dc,lost in translation,,PILOT,,1,,things to do in dc/lost in translation,INTRO,1091.06,-0.2,-91.2
48,Someone Rages And The City Knows,v1 / v2 / v3,"Washington D.C. itself has an emotional breakdown, and DONOR has to talk a sentient, ultraviolet-wavelength entity down from exposing the entire city's feelings to the tourists. Extremely on brand for a city built out of monuments to history.",things to do in dc,,,DONOR; PILOT; RILEY; JUNE; UNKNOWN ENTITY; AUTHOR,,3,,things to do in dc,someone rages and the city knows,1046.17,-17.84,-133.48
417,Something in the Light Today,Ultraviolet Day / Ultraviolet Surge / Ultraviolet First Snow,"An eldritch light entity throws a jealous, citywide tantrum.",things to do in dc,,,PILOT; DONOR; ULTRAVIOLET DRIVE; BASANTI; REYES; PACHECO; NIX; CORTEZ,,3,,things to do in dc,something in the light today,895.27,-28.49,-176.68
584,Something Tries to Connect,,A strange entity follows PILOT through DC.,things to do in dc,,,The ULTRAVIOLET Engine,,1,,things to do in dc,something tries to enter,1053.7,-29.0,-52.84
210,Something Tries To Interact,,A pop-up ad.,things to do in dc,,,The ULTRAVIOLET Engine,,1,,things to do in dc,something tries to interact,997.47,66.61,-73.99
581,Something Tries to Speak,,"A glitching entity called UV hijacks mirrors, plaques, and phone screens to needle PILOT with cruel little messages at DC monuments, until the Memorial Gate stops it cold.",things to do in dc,,,PILOT; the ULTRAVIOLET Engine,,1,,things to do in dc,something tries to speak,1036.4,-46.77,-55.44
34,The City Is a Stress Test,p1 / p2,PILOT and her DC roommates try to figure out whether their Slack-and-deadline version of pressure means anything next to the uniforms crossing the National Mall.,things to do in dc,,,PILOT; BASANTI; PACHECO; REYES; NIX; CORTEZ,,2,,things to do in dc,the city is a psychological warzone,929.8,-23.34,-121.39
78,The City Knows Something That You Do Not,p1 / p2 / Just PILOT,The universe keeps subtweeting a DC townhouse full of mundane twentysomethings with glitchy printouts and warm-lit hints that they used to be heroes somewhere else.,things to do in dc,,,PILOT; MARA; RILEY; CAL; THEO; JUNE; LIAM,https://inpoppyfields.tumblr.com/tagged/the%20city%20knows%20something%20that%20you%20do%20not/chrono,3,,things to do in dc,the city knows something that you do not,926.11,68.19,48.85
70,The Hill,p1 / p2 / p3,A giant made of floating stone slabs follows PILOT through Rock Creek Park like an unfinished performance review; the real anomaly turns out to be a very ordinary woman named Iris with a forgettable face and a working phone number.,things to do in dc,,,PILOT; IRIS,https://inpoppyfields.tumblr.com/tagged/the%20hill/chrono,3,,things to do in dc,the hill,1054.32,-12.26,163.61
103,The House Knows Something That You Do Not,p1 / p2 / p3,"Something strange moves through a DC group house and the National Mall in equal measure, mostly by crying colored light into the dust and hoping nobody notices.",things to do in dc,,,PILOT; THEO; MARA; DONOR,https://inpoppyfields.tumblr.com/tagged/the%20house%20knows%20something%20that%20you%20do%20not/chrono,3,,things to do in dc,the house knows something that you do not,1077.73,45.91,137.39
286,The Light Knows Something That You Do Not,Everyone / Just Pilot,"Ordinary DC office workers each get a flickering half-second of deja vu -- a reflection, a siren, a contrail -- hinting they used to be someone braver in another life, while a warm golden light follows PILOT specifically through the memorials, trying to remind her of something.",things to do in dc,,,PILOT; MARA; RILEY; CAL; THEO; JUNE; LIAM,,2,,things to do in dc,the light knows something that you do not,1093.72,21.75,-132.79
215,The Power Grid Knows Something That You Do Not,,"The city remembers, gently, on purpose.",things to do in dc,,,PILOT; UNIT,,1,,things to do in dc,the power grid knows something that you do not - pilot,745.28,23.48,-83.7
335,We Totally Do Important Work,P1 / Classified for Your Own Good,"A handful of twenty-something government and defense-adjacent staffers discover that proximity to power mostly means proofreading, spreadsheet formatting, and grocery-list memos marked classified. Happy hour is the only honest debrief.",things to do in dc,,,PILOT; RILEY; CAL; MARA; THEO; JUNE,,2,,things to do in dc,we totally do important work,980.03,-61.67,-72.22
398,What the World Asks of You Now,,A strange entity in the walls resents that PILOT has an answer to a question it can't ask itself.,things to do in dc,,,PILOT; NGUYEN; ZAHRA; SANTOS; PACHECO,,1,,things to do in dc,the new deployment aka what the world asks of you now and someone else watches,891.61,55.69,-106.38
750,"[META] Regarding Sae, Again",,A brief acknowledgment of a recurring scheduling conflict involving fire.,to be hero y,director's commentary,To Be Hero X,Sae Kurogane,https://inpoppyfields.tumblr.com/post/826616164807475200/to-be-hero-y-intro-re-sae,1,,to be hero y,INTRO - regarding sae again,1344.0,98.65,-27.44
749,INTRO to To Be Hero Y,,"A hero economy explained from the ground up, starting with a firefighter who wanted none of it.",to be hero y,,To Be Hero X,Sae Kurogane,https://inpoppyfields.tumblr.com/post/826615726598209536/to-be-hero-y-intro,1,,to be hero y,INTRO,1203.81,6.87,-33.61
752,Middle Aged,,Two coworkers cross paths in a hallway and have the most satisfying conversation of either of their weeks.,to be hero y,,To Be Hero X,Black Ram; Ghostblade,https://inpoppyfields.tumblr.com/post/826616268640731137/to-be-hero-y-bonus-middle-aged,1,,to be hero y,middle aged,1344.0,105.83,14.41
751,To Be Hero… Why?,p1 / p2 / p3 / p4,A firefighter goes into a burning building and a brand comes out instead.,to be hero y,,To Be Hero X,Sae Kurogane (Black Ram),https://inpoppyfields.tumblr.com/tagged/to%20be%20hero%20y/chrono,4,,to be hero y,episode,1204.89,119.14,101.53
